leader_name,tid,message_title,label1,label2,message_date,message_time,message_content
从化区委书记,10443015,投诉广州市从化区求学圆梦自考培训中心有限公司,教育,投诉,2021-06-23,11:01,报名时间2020.7月.7日，网络看到公司广告，便报名，事先已经沟通好，不过全额退款，公司现在拒不履行义务。报名金额7380元。希望能够帮助我全额退款。
从化区委书记,10433255,希望有关部门能及时更新太平的公交站牌,交通,咨询,2021-06-22,14:55,最近开通的从807和从808在广从路沿线公交车站的站牌上未显示有这两条线路，可能因为这个原因，从808路的司机在经过神岗地铁站后，会询问车上乘客的目的地，然后一路飞站到达乘客的下车点，若车上无乘客，则会一路都不停站到太平小学，而805终点站已经从太平地铁站更换至新和，但太平地铁站仍然有805的信息，因而希望有关部门能够及时更新站牌信息。
从化区委书记,10388786,关于从化区温泉镇灌村路的问题,城建,求助,2021-06-17,22:47,您好，领导，有关于从化灌村路段，想求助咨询一下您，我每次经过灌村路段到十字路口，都会塞车有三四公里不止，j而且晚上的时候根本看不清路黑乎乎的，加上该路段是很多急弯，路灯相隔太远树木也有遮挡的原因根本起不到任何作用，很窄很黑，行人没有人行道走，非常危险，在此想了解一下该路段有没有规划什么时候扩建还是其他改善交通的机会，谢谢
从化区委书记,10392573,严重扰民,环保,投诉,2021-06-17,09:28,芊红泡菜及旁串串烧两家饮食店噪音严重扰民，特别是周末的时候晚上十一点后还在营业顾客喝了酒声音大，现在是疫情还在堂食并占了人行道经营，望能解决。
从化区委书记,10349003,三友美食店店外经营至深更半夜，噪声严重扰民,城建,建言,2021-06-14,17:31,位于城郊街新村北路143号北星公交站附近的三友美食店每晚店外经营至凌晨两三点，食客噪声严重扰民。已投诉超过十次以上仍未解决。
从化区委书记,10334266,“从化区求学圆梦自考培训中心”退费问题反馈,教育,建言,2021-06-11,10:11,今年三月份在该机构咨询学历教育，自称恒企教育的老师微信联系我，并多次误导说尽快报名后只需两年多就能毕业，不然教育部政策马上会改，专本需要固定七年，而我在官网上了解此信息不存在！！！诱导网贷，学费8080元，首付808，度小满分期12个月7272，我缴完费了解过一些情况后就和老师说过有退费意向，拖着不退并拿合同里的霸王条款说事，后来解绑银行卡，又一直接到骚扰电话说不履行贷款会影响征信。报名后了解到学历教育培训好像不在其营业执照经营范围之内，还有在此机构报名的其它学员反映其授课质量较差。在和从化区求学圆梦自考培训中心的老师沟通过程中存在诸多矛盾，我也没心情继续在此机构报读了，曾沟通好只换专业，后来没通知我连学校也换了，现在又以在转专业申请上签字为由拒绝退费，从三月开始沟通退费到现在拖着不退，总催着我签明显不合理的合同然后去上课。我想换报别的有资质的机构也没多余的钱，而且每年两次考期，秋季考期备考明显被拖的时间不够了。此机构疑存在诱导贷款、虚假宣传、霸王条款、超范围经营等问题。我目前还没上过该机构的课也没签合同，希望能尽快退费，解除合约，终止贷款。
从化区委书记,10316586,太平开发区附近经常臭味熏天,环保,投诉,2021-06-09,17:43,领导好，太平开发区工厂经常排放废气，已经严重影响附近居民正常生活，经常半夜，下午，早上，都能闻到很臭的味道，特别是老人和小孩的身体健康受到严重影响，请领导为民做主，为民办好事，感谢。
从化区委书记,10316755,环境困扰,环保,投诉,2021-06-09,17:43,广州市从化开发区钱隆天誉小区经常闻到酸臭味或超标的鸡精味，严重影响到居民的生活和健康。请相关领导追究处理，还居民美好的居住环境。谢谢！
从化区委书记,10316805,请求改善居民区工业排放废气污染问题,环保,投诉,2021-06-09,17:43,广州市从化开发区钱隆天誉小区经常闻到酸臭味或超标的鸡精味，严重影响到居民的生活和健康。请相关领导追究处理，还居民美好的居住环境。谢谢!
从化区委书记,10315687,车乱停，塞满道,治安,投诉,2021-06-09,17:40,云星钱隆天誉小区的停车场出入口那条小路日日夜夜停满车，请给女司机一条生路从楼上拍到的只是一角
从化区委书记,10317142,从化太平镇开发区钱隆天誉附近工厂排放废气,环保,投诉,2021-06-09,17:40,每天晚上小区附近都闻到刺鼻的鸡精臭味，严重影响了附近居民的身心健康和睡眠质量
从化区委书记,10316256,投诉小区旁边工厂排臭气,环保,投诉,2021-06-09,17:24,各位市领导，我是广州市从化区太平镇钱隆天誉业主，钱隆天誉这个楼盘四周都是工厂，每天都有严重异味偷偷排放，严重威胁家里老人、小孩、孕妇身体健康，业主投诉两年来一直未有效果，当地环保局、当地政府一直没有找到异味的原因？为什么在一个四周都是工厂的情况下批准一块建筑用地，楼盘与工厂5米距离，工厂有明显排放废气的烟囱，屋面有明显污染的灰尘，到处打着严防明火，严防爆炸的标语的仓库，现在每天都闻到大臭味
从化区委书记,10320110,东方夏湾拿海滨等片区临电问题,城建,投诉,2021-06-09,16:05,东方夏湾拿海滨等片区交楼已经六七年，至今仍然是用的临时用电，一到节假日回来住的人多，就会频繁跳闸，不少住户的家电由于不正常的供电导致寿命下降甚至损坏，我们通过多渠道反应过临电问题，但开发商珠江投资一而再再而三的拖延，至今仍然没有将临电转为永电。我们希望书记从民生角度出发，督促开发商尽快解决临电问题，并且有个解决临电的时间点。
从化区委书记,10319685,太平镇云星钱隆天誉小区废弃污染,环保,投诉,2021-06-09,15:10,领导您好，我住在云星钱隆天誉小区，自从18年入住之后，一直忍受着周围工厂排放的废气，有鸡精味，还有塑胶臭味，经了解，鸡精味来源于联合利华，塑胶味来源于精展公司。该问题已经连续多次向开发区环保部门反馈，后续一直未有改善，有包庇嫌疑，周围工厂废气排放肯定是超标的，请有关部门核实，还太平镇一片净土，不然我们老百姓一整天都是吸着废气过日子，严重影响身体健康和日常生活，请领导体恤民生。更可怕是他们还在深夜排放
从化区委书记,10319069,从化太平开发区环保部门不作为,企业,投诉,2021-06-09,14:52,我们是太平开发区钱隆天誉小区居民，小区经常味到难闻的味精味、臭胶味、酸臭味。自2018年开始至今多次向12345反映投诉，虽然每次都有环保专员电话回访、每次都说企业会整改但效果甚微，投诉已经三年多小区依然饱受工业废气侵袭。开发区环保部门不作为，无法整治企业偷排
从化区委书记,10305857,关于太平镇工业区废气污染问题,环保,求助,2021-06-09,08:59,尊敬的领导您好，关于太平镇工业区废弃污染问题，给我们居住在这的居民造成了很大的困扰，经常有不明来源的臭味，有时是鸡精味，有时是类似塑料味，都不敢开窗。在12345投诉多次没有回应，家里有小孩，担心影响小孩健康，望领导帮忙解决，感谢！
从化区委书记,10305645,小区长期臭气环绕，环保部门表示无能为力,环保,投诉,2021-06-09,08:50,云星钱隆天誉小区地处太平镇经济开发区，最近两周居民们频频遭受工厂臭气毒气袭击，多次反映环保部门，环保部门坐视不理，反而致电业主表示该楼盘处在开发区中，周围工厂企业较多，有臭味正常，他们也无能为力，丝毫不为百姓干活，想出的解决方案不是调查原因解决问题，只是一个字“忍”，这电话不打还好，听了真的让人难受，不说能不能解决这件事，作为环保部门如此不作为实在让百姓难以接受。
从化区委书记,10304962,工厂偷排毒气,环保,投诉,2021-06-09,08:30,我们住的太平开发区附近工厂每天不管白天晚上毫无顾忌的排放毒气，气味刺鼻，闻了头晕喉咙痛，呼吸不畅，严重影响到我们的身体健康，投诉环保部门，环保部门不处理，
从化区委书记,10277624,太平公交接驳到增城福和,交通,建言,2021-06-07,23:21,太平有条公交线路是终点站是到太平分水村，没有延伸公交线增城中新镇福和，非常不方便从化与增城的公共交通出行，     望领导切实解决太平到中新“最后一公里”问题
从化区委书记,10276290,请问广大附中从化实验学校是公立还是私立？,教育,求助,2021-06-06,15:19,保利.花城纪坐落于从化区江埔街九里步果场，配套广州大学附属中学从化实验学校。据介绍，学校规划建设办学规模为45个班，其中小学30个班，初中15个班，共2100人。学校占地面积约41550平方米。本人是九里步区域的小区业主，现在小孩也快要读初中了，请问一下这个学校的配套是公立还是私立，等招生的时候是什么方案呢？希望有关部门能回答，让我们做父母的可以提前做好孩子读书的准备，谢谢。
从化区委书记,10235070,珠光集团乱收购房'团购费',城建,投诉,2021-06-01,14:12,"2018/12/18下午：我与家属自行前往'山水诚品'营销中心（小区售楼处）。销售说仅精装、无毛坯，于是订立'精装房'购买意向合同，我支付8万团购费【仅3万作为后续购房定金，无返现】。1.无'团购'同意书、只收现金、仅开具了收据【无发票】 2.各个业主缴纳的数量各不相同【3万-8万不等】，且不算在房屋总价里 3.我们没有拿到购房优惠，因为房子标价是多少就是多少 3.我们从未观看'广东广播电视台'1.因为是开发商自己的销售人员，代公司收取的，如果是'合法且价格合规'，需要开具发票 2.因为我们购买此套房屋、并未'砍价'【当时】，当时售楼处比较冷清；在未签字或缴费之前，按照销售人员口头描述，他个人替我们申请'9.9折优惠' 【购房款仅少1W多一点、个人理解为正常营销】 3.刨开'团购费'，本次购房总价跟住建局'备案价格'基本相同； 4.'广东广播电视台房产频道优惠服务说明书'-会员优惠：""8W抵9折""，应该是虚假的"
从化区委书记,10231790,霸占停车位，影响社区的和谐,城建,投诉,2021-05-31,16:48,江埔河东龙井社区，大部分公共停车位用三轮车.摩托车.烂单车以及其它障碍物霸占，影响停车，影响社区人与人之间的和谐。
从化区委书记,10178298,农村户口是否可以两地申请分集体山林田地,三农,咨询,2021-05-28,21:57,领导你好，本村小队一人原户口从来没有参加过分集体山林土地的，50年已经迁户口到清远江口农村分有山林田地，在10多年又把户口签回来本村小队，当时要求生产队社员帮忙签户口迁回同意表时，和队员有口头约定只是要求户口回来，不会再要求分小队的集体山林田地，现在遇到有拆迁，这队员是否有权利要求分配迁入户口小队的集体山林的权益。他可以两地都申领集体山林田地吗？
从化区委书记,10130676,九里布片区学位严重不足,教育,求助,2021-05-19,17:05,九里布片区已建成多个小区，然而片区内无中小学，片区内的教育用地规划多年，迟迟未落实建设；望有关部门重视，加快落实片区中小学建设，解决九里布片区业主子女上学问题。
从化区委书记,10106031,御景绿洲花园开发商和小区物业对装修规范不一致,城建,投诉,2021-05-18,10:23,领导您好，本人是御景绿洲小区业主，本人房屋（毛坯房）于2021年3月收楼，目前正处于已报备装修阶段。前期向物业方报备装修时，物业方要求业主方装修期间必须做到房屋外围要用夹板围蔽防止装修材料跌落和要配备好灭火筒消防器材，否则配电部门不予通电。对此规定，我们十分赞同。但由于该楼盘有近9成业主购买了带装修的房屋，所以目前开发商仍在对其他带装修的房屋进行装修建设，但开发商在装修房屋时，却没有用夹板或者其他材料进行围蔽且没有配备灭火筒消防器材，与物业方要求业主们装修期间的安全规定不一致，对此问题身为业主方的我们十分不满，也曾将该问题向物业方反映，但得到的答复是“物业方因无权管理开发商，所以没办法解决”。因此，前来反映诉求。现在，本人正在对房屋进行装修，每天都会带工人进出小区，经过正在装修的楼宇时，都特别提心吊胆，生怕没有做围蔽工程的房屋里掉东西下来砸到自己。难道开发商装修的房屋可以百分百保证不会掉东西下来不做围蔽措施？而我们业主自己装修就有可能掉东西下来所以要做围蔽措施? 有好的安全规定，我们非常乐意遵守，但希望能共同遵守。所以，望请领导派有关部门对此问题开展调查处理，落实安全生产主体责任，解业主之忧
从化区委书记,10101012,超市/饭店违法经营，占道经营，噪声扰民,环保,投诉,2021-05-18,09:20,从化区江埔街大江路26号美宜佳超市，和对面21号佳又多百货加彬子美食超范围经营，占道经营占据公共地方造成附近居民不便，一到晚上10点起至凌晨3点左右造成严重的噪声扰民，占道经营至半夜，经长时间多户人投诉后依然不整改，附近居民饱受折磨，望有关领导和有关部门对此三家店面作惩罚性处罚，规范其经营，不要经营与超市无关的服务，还有就是望此三家店十点前能结束经营减少对附近楼上住户长期的噪声扰民问题。
从化区委书记,10101002,超市/饭店违法经营，占道经营，噪声扰民,环保,投诉,2021-05-17,16:11,从化区江埔街大江路26号美宜佳超市，和对面21号佳又多百货加彬子美食超范围经营，占道经营占据公共地方造成附近居民不便，一到晚上10点起至凌晨3点左右造成严重的噪声扰民，占道经营至半夜，经长时间多户人投诉后依然不整改，附近居民饱受折磨，望有关领导和有关部门对此三家店面作惩罚性处罚，规范其经营，不要经营与超市无关的服务，还有就是望此三家店十点前能结束经营减少对附近楼上住户长期的噪声扰民问题。领导您好，我们这是临居从化第三中学和从化医学院隔壁是住户，本来我们这整条大江路几十年来这里是学生学习和居民居住十分安静舒适的居住空间，然而楼下自美宜佳超市开业以来这几年，因其超范围经营，一个小超市做成夜宵档的角色，长期摆出桌台占据公共地方造成附近居民生活出入不便，而且吸引众多酒民聚众在那喝酒，兼而带动多辆走轨烧烤车在附近烧烤制造油烟污染，一到晚上10点起至凌晨3点左右严重的噪声扰民，居民饱受折磨，对面大江路21号的佳又多超市也有模有样跟着超范围经营，占道经营至半夜两三点不停，更加加重噪音扰民问题，然而最近今年又多一家彬子美食也是跟着开到凌晨两三点，噪音一家比一家声大，此三家店都存在超范围经营.占道经营和噪声音扰民状况。几家店曾多次因噪音扰民被附近居民多次多人举报，但有关城管部门，派出所出面要求其整改后没多久现又在室外非法摆出台面聚众严重扰民楼上住户，我们只是小居民，自从美宜佳开业后，几年来吵得晚上睡不着觉，造成严重的精神衰弱，长期睡眠不足，白天没精神工作，每天早上晚上给吵到3~4点那些人走后才能休息，早上7点又要起来工作，长期以往精神崩溃。望有关领导和部门对此三家店面作惩罚性处罚，规范其经营，不要经营与超市无关的服务，还有就是望此三家店十点前能结束经营减少对附近楼上住户长期的噪音扰民问题。
从化区委书记,10096298,保障业主权利，保障幼儿受教育权,教育,投诉,2021-05-17,14:15,山水城幼儿园录取人户一致的业主子女，与所有的宣传及卖房时的“买房即可入读”的承诺相违背，现据了解还有山水城人户一致业主40名左右幼儿无法入读，存在明显的欺骗消费者行为。综合上述，山水城适龄上幼儿园小班的家长统一诉求：1.山水城幼儿园在现计划招生的基础上，增加一个班级，以解决剩余40个适龄儿童满足院方招生条件的人户一致业主适龄幼儿上幼儿园小班的需求；2.要求对现有山水城人户一致的资料进行复查彻查核实
从化区委书记,10091539,求学圆梦自考培训中心的恒企教育虚假宣传诱导贷,教育,投诉,2021-05-17,14:02,你好，帮忙投诉下广州市从化区求学圆梦自考培训中心有限公司，本人在今年四月上旬无意间在网上看到该机构的学历提升广告，广告宣称每天仅需一点个人时间就能行，而且暗示包过，诱导我购买vip包过班，讲通过率百分之九十以上，实际后来通过了解才知道根本没有什过，都是骗人的噱头，虚假宣传诱导我购买他们的课程，我说我没钱还诱导我办理分期，一开始以为是他们自己的平台的分期，后来才知道给我办理了网贷。班主任也形同虚设，除了群发感受不到她的存在，除了一堆视频，没有任何服务，我花这么多钱是来享受服务的，结果服务没有，只有一堆看不懂的视频，因为对他们态度不满意提出来退款，他们的工作人员说过了24小时不给退款，要我满足一些苛刻的条件才给我反馈退学的申请，售前售后态度大转变，到现在没有一个人主动联系我处理问题，无奈求贵平台帮助，希望能帮帮我，可以扣除违约金，把剩余的钱退还给我就好，麻烦了
从化区委书记,10030714,恒企教育培训公司讲课不好，诱导消费，霸款王条,教育,投诉,2021-05-12,14:24,领导您好，我在2020年6月份报的，我投诉广州市从化区求学圆梦自考培训中心有限公司存在霸王条款。他们课讲的不好，完全就是照着书念问老师问题的时候跟参考答案一致，我问老师就是因为不理解，想让老师解释一下。但老师只是把答案换了一种说法还是参考答案那个意思。我从机构外卖的课程感觉比他们讲的好，这种差异比较明显，还有就是松果网校电脑版师资介绍那一块对老师资历介绍较少，他们自己研发的电子书还没有专利啥的。我找他们要，他们总是回避这个问题，跟国家教材不一样没有考试大纲，还没有纸质书有点怀疑是否正规。还有最开始说的是教育分期，可是我慢慢发现这分明是贷款，我问他们这是贷款嘛，销售说这是教育分期，当我无力偿还贷款的时候，他们诱导我使用花呗借呗。退费的时候总是拿霸王条款说话。想提升学历的消费者如果对课程感到不满意得满意的解决措施。还有就是我报名的明明是上海恒企教育培训有限公司南京新街口分公司，当我听课的时侯老师说在是广州讲的课，销售说南京分公司只是招生的，我已经被搞晕了，讲课的机构是广州市从化区求学圆梦自考培训中心有限公司。
从化区委书记,9992537,小区楼下开清吧，是否有资质,企业,投诉,2021-05-05,11:23,领导，你好。我是的青春小区的住户，我们小区楼下开了个名叫赫兹Hertz的清吧，这家清吧营业时间一般都是晚上6点半后到凌晨通宵，白天基本不开门要等到晚上才营业，晚上音乐基本吵到凌晨3-4点开业很久了，开业以来一直饱受折磨，里面空间很大至少要占200平以上不知道是否办理消防证，开业到现在晚上都开到很晚，周末更是不得了，大半夜还很吵，扰民，不顾周围居民老百姓生活，各种打架吵架声音。我们只是一个平民老百姓上班族，住这附近睡不好觉。工作没有状态睡眠不足，朋友有时候来我家过夜住都说吵到不得了，因受困扰解决不了这个问题睡眠得不到足够的休息，经常因为这个问题上班迟到，被迫已经离职，敢问各位领导在居民区开清吧吵吵闹闹谁受得了，前几天停过几天后面又重新开业无改变，不知各部门是如何处理得还是草草了事应付一下，我们全平民老百姓无处投诉投，诉无门只投诉到这边，之前也投诉过110，环保，后面也是都石沉大海，请问能不能让各部门采取措施查一下是具有否有资质开设清吧。可否让消防局，工商局查一下里面也不知道有没有办理消防合格证 和做过隔音设置，如果发生火灾我们楼上住户也会受到影响，请领导帮帮我们，希望各位领导能帮忙解决这个问题，自从楼下酒吧开业以来一直困着我们楼上住户。地址于从化区江浦街道环市东路青春名城宏雅园207号
从化区委书记,9982145,求学圆梦自考培训中心的恒企教育虚假宣传诱导贷,教育,投诉,2021-05-04,17:20,领导你好，我在今年3月3日在网上看到该机构的学历提升广告，广告宣称名师一对一服务，每天仅需拿出一点个人时间就能行，而且暗示包过，诱导我购买vp包过班，讲通过率百分之九十以上，实际后来通过了解才知道根本没有什么包过，都是骗人的噱头，虚假宣传诱导我购买他们的课程，我说我没钱还诱导我办理分期网贷，班主任也形同虚设，没有任何的服务，我想要退学退费还要我满足一些苛刻的条件，无奈求得贵平台帮助，希望能帮帮我
从化区委书记,9950992,建议广从快速路取消从化辖区三个红绿灯。,交通,建言,2021-04-29,15:25,广从快速路竹料至街北高速路口段已通行一年多，极大地方便了通勤车辆通行，但是从化辖区三个红绿灯（夏湾拿，逸泉和白田岗）严重影响了快速路的通行体验，严重违背了快速路的设计初衷，建议进一步优化设计。竹料到夏湾拿都可以做到一个红绿灯也没有，为什么到了从化辖区就是做不到？
从化区委书记,9946750,山水诚品-学区虚假宣传希望能退房并补偿损失,城建,求助,2021-04-29,14:28,我是广州市从化区江埔街道天鹰君苑的业主，购买了广州振超房地产开发有限公司的商品房。1.2018年在网络上得知'山水诚品'基本信息: 包括价格、地理位置和公共配套。于18号我与老婆去'山水诚品'营销中心，楼盘车道和大厅内有各种宣传资料。销售人员先拿出宣传单，直言：小区配套‘广外实小’，未来可能有购物中心，而且从化中医院已确定从市区搬到附近，物业费是2元/平。一同去A4看过样板间后、我老婆对项目心动了，当时销售说仅精装、无毛坯，于是只好订立'精装房'购买意向合同（装修费按总面积计算，3千/平），当天下午我支付8万团购费【仅3万作为后续购房定金，无返现】。2.于2018年12月30日支付首付，销售经理说会通知我们签订正式购买合同。3.直到2020年8月底才通知我们签订购买合同、办网签，在'山水御苑'的服务中心，签约工作人员说，合同所有内容是按从化区'住建局'的模板订立的。4.2021年3月8号，江浦街执法人员到达'营销中心'，却看不到2楼宣传大字、也未要求物业开门进行调查。当时买房的时候销售说珠光山水诚品有新从化中医院，新妇幼医院规划迁建到本小区斜对面，而且公司计划在小区临墙位置搞B区，到现在为止也没有动工的迹象。当初销售说本小区优享公办广外从化实验小学名校，结果教育局发通知告诉本小区业主广外从化实验小学属于珠光山水花园的配套小学，配建时并没有把天鹰君苑（珠光山水诚品）小区纳入配建范围，我们业主小孩只能去离小区4公里的江埔小学上学，路程遥远，交通不便。当时销售介绍我们共享两个公立幼儿园教育资源，结果一个都没有。 当初销售还跟我们说本小区回引入社区图书馆，共享超级充电桩，共享汽车，还有全龄华园林、商业街、肉菜市场等成熟配套，现在都没有见到影子。这些宣传还在该房地产开发商的公众号上宣传，请求帮忙退房并解除合同赔偿损失。
从化区委书记,9945185,珠光集团欺骗业主学位房,教育,投诉,2021-04-29,10:51,1、要求相关部门处罚开发商，欺骗业主；2、我要求退款及对我们作出赔偿！我是广州市从化区江埔街道天鹰君苑的业主，购买了广州振超房地产开发有限公司的房子。当时买房的时候销售说珠光山水诚品有新从化中医院，新妇幼医院规划迁建到本小区斜对面，到现在为止也没有动工的迹象。当初销售说本小区优享公办广外从化实验小学名校，结果教育局发通知告诉本小区业主广外从化实验小学属于珠光山水花园的配套小学，配建时并没有把天鹰君苑（珠光山水诚品）小区纳入配建范围，我们业主小孩只能去离小区4公里的江埔小学上学，路程遥远，交通不便。当时销售介绍我们共享两个公立幼儿园教育资源，结果一个都没有。 当初销售还跟我们说本小区回引入社区图书馆，共享超级充电桩，共享汽车，还有全龄华园林、商业街、肉菜市场等成熟配套，现在都没有见到影子。这些宣传还在该房地产开发商的公众号上宣传，请求帮忙退房并解除合同赔偿损失。
从化区委书记,9884161,物业乱收费,城建,投诉,2021-04-23,23:49,广州市和信物业服务有限公司乱收费，物业态度嚣张！我是在从化区鳌头镇大氹村棋腰东街雍晟时代公馆购买的房子，广州市和信物业服务有限公司乱收费。1、小区交付半年入住率不到十分之一，我是未装修未入住，缴纳全额物业管理费。2、与该物业未签署任何物业服务合同。3、物业没有书面文件、电话、短信、公告的通知情况下，将小区的绿化、清扫时使用的水费让业主公摊，且私自在业主银行卡内划账。4、物业的一位王经理，三句不来两句就是叫我们找有关部门投诉！
从化区委书记,9886664,建议设立太平街道,政务,建言,2021-04-23,21:45,建议从化区以现太平镇为基础，设立太平街道办事处，具体理由如下：1.太平镇毗邻中新广州知识城和广州白云国际机场航空港，地理位置优越；交流便利，广从快速路和广州地铁14号线穿镇而过，具备发展成为为从化城市新城区的潜力。2.太平镇发展较早，具有一定的城市发展基础，从化经济开发区高技术产业园就位于太平镇内。3.设立太平街道，调整对太平镇的发展定位，实现从传统的工业小城镇到城市新城的定位转变，有利于提升从化区的城市化率和城区发展规模。4.设立太平街道，有利于促进黄埔-从化产业共建合作区的吗快速发展，实现从化黄埔两区的融合发展。    谢谢。
从化区委书记,9876341,物业管理费,城建,投诉,2021-04-23,10:08,我是从化区雍晟时代公馆那里的业主我想问清楚，物业管理费包括哪些？比如公共区域的用水，清洁，绿化！这些不是交物业管理费就已经包含的吗？怎么还要另外收取公摊水费？然后要说消防用水？这个和消防用水要是啥关系？需要我们业主交水费？？？好像都没明确的表明过！而且物业的态度也不是很和善！希望有关部门去查查看，给我们业主一个明确的交代！谢谢！如果真的是有这个规定，我们也会乐意配合！
从化区委书记,9876426,高档小区楼下开清吧,环保,投诉,2021-04-23,10:08,领导，你好。我是的青春小区的住户，我们小区楼下开了个名叫赫兹的清吧，地址从化区江浦街道环市东路青春名城宏雅园207号。里面空间很大晚上开到很晚，周末更不得了，大半夜还很吵，扰民，各种打架吵架声音。我只是一个上班族，住这附近睡不好觉。工作没有状态睡眠不足，朋友有时候来我家过夜住都说吵到不得了，在居民区开清吧吵吵闹闹谁受得了，之前也投诉过110，环保，后面也是都石沉大海，只能投能投诉到您这，请问能不能让工商局采取措施查一下是具有否有资质开设清吧。里面也不知道有没有办理消防营业证 和做过隔音设置，如果发生火灾我们楼上住户也会受到影响，请领导帮帮我们，希望各位领导能帮忙解决这个问题，真的自从楼下的店开业以来一直困着我们楼上住户，望解决
从化区委书记,9876016,商品房小区清洁和绿化用水是否包含物业费内？,城建,咨询,2021-04-23,09:34,想咨询一下业主交了物业管理费还要另外缴费公摊水费吗？(清洁和绿化用水)，我们小区的物管说是所有业主都要公摊，同时也无关入住率。这是否合理？如不合理我们要如何维权？已上传图片为本小区物业管理费部分收费标准。
从化区委书记,9875445,广州市求学圆梦自考培训有限公司坑钱不解决,教育,投诉,2021-04-23,09:26,四月十五号知道并咨询这个机构，当时老师一直以优惠活动让我报名，说什么帮我先占名额，说这个是直播形式，如果没时间还有录播可以看，后来报名了，让我下载什么软件，我当时就看到上面直接就有录播的课程，这不是玩呢吗？但是没太在意，后来又说过两天有老师联系你，带你上课，打电话的时候我在上班没接到电话，后来也没人联系了。现在因为有事要求退款，也问过了，老师也说能退，但是现在对方用合同来顶事，说什么都不退
从化区委书记,9843481,从化神棋公路大型运输车辆超重超速,交通,建言,2021-04-20,09:20,1.自神岗大桥开通后，未设置限重，路段限速位置少。大型运输车辆通过神棋公路超速超重导致公路两旁房屋楼面和窗户明显振动，长期导致房屋结构损坏。
从化区委书记,9831931,联星村太一队美团优选半夜卸货噪音扰民,环保,求助,2021-04-18,16:54,联星村太一队美团优选半夜卸货噪音扰民，已经多次报警和沟通，结果无效，希望领导能解决这个问题
从化区委书记,9795722,我家十几棵荔枝树被勾机挖掉,城建,求助,2021-04-15,09:16,书记您好，鳌头镇龙聚村村民，2020年12月3日，我家种植了20多年的荔枝树被勾机挖了，我妈是有累风湿的一个老人家，望书记您帮帮我协商一下这个事情。谢谢。
从化区委书记,9782440,设立公交线路到黄埔知识城、白云钟落潭,交通,建言,2021-04-14,08:53,1，建议从太平地铁口开通公交线路至黄埔知识城和白云钟落潭。太平处于与白云黄埔交界处，与黄埔知识城，白云钟落潭的人口流动较为频繁，建议沿105国道设公交线路到知识城和钟落潭。虽这两处均有地铁可到达，但沿途的居民远离地铁并不方便。设立线路也加强镇镇互动，发展经济，方便行人。
从化区委书记,9757305,关于设置交通信号灯和礼让行人监控的建议,治安,建言,2021-04-11,13:18,位于广州市从化区江埔街九里步路段的珠光御景山水花园，是一个规划7000户的大型居住小区，目前小区已经形成了较高的入住率，小区内建立了小学，全日制学生1200多人，小区群众出入频繁。该小区门前是105国道，车流量大、车速快，而小区门前现时没有交通信号灯和礼让行人监控，小区群众过马路时存在很大的安全隐患；尤其是小学生自我保护能力普遍不强，故小区门前的安全隐患不容忽视！鉴此情况，建议在该小区门前设置交通信号灯和礼让行人监控系统，约束机动车经过小区门口时慢下来，给小区群众营造安全的居住环境，提升小区群众安全感和幸福感。
从化区委书记,9749591,对吕田镇部分公交线路的建议,交通,建言,2021-04-10,18:25,A：关于从912和从913使用车辆的建议    据悉，从912和913由车牌号为粤A3**39D的公交车行驶，这辆公交车每日早上由街口空放到吕田，在行驶完塘基和鱼洞的路线后在下午4点到5点再空放开回街口充电，而吕田至街口距离有60km，则每日空驶120km之多，而吕田客运站客流大，这样空驶实属浪费，建议学习从601的做法，可以在街口上吕田和吕田回街口的过程中套跑从12路，以充分利用资源。B：对从501路线路的建议   目前从501路距离惠州市界不足1km，而距离地派镇也仅有5km距离，而吕田和地派两镇有互相趁墟的习惯，但就因为这短短5km的路程阻碍了两地居民的出行，建议参照之前从1路和从5路的跨区域延长线，将从501路延伸至地派墟。
从化区委书记,9685179,广从南路路灯没亮灯，双标。,城建,建言,2021-04-02,19:02,广从南路太平地铁站至太平镇镇政府段的路灯已经安装好一年多了，都是一直没有通电，一到晚上乌漆嘛黑的，给过往行人造成很大困扰，每次出门都要打开手电筒，都什么年代了，一条主干道的路灯竟然没有亮路灯，纯属笑话。另外同属广从南路的太平镇镇政府至广州农商行段的路灯已经亮灯，而不属政府办公区的路灯就没亮，这是双标吗？
从化区委书记,9648491,请给我一次考试机会,交通,投诉,2021-03-29,10:49,书记，您好！我预约了3月25日下午2时参加从化科目三考试。下午1点55分到达考试现场，未听到工作人员点到自己的名字，于是一直在现场等待，直到下午近3时，焦急之下，我进入考场前台询问，王警官以迟到为由拒绝我参加考试。近年来，政府一直强调给群众办实事，方便群众办事，从化车考的工作人员不贴近政策，不暖心，不人性化在广州其他考场，迟到的学员在当天考试结束前都可以参加考试。
从化区委书记,9627796,垃圾分类点建设不合理,城建,投诉,2021-03-28,02:02,位于从化区街口街建云东路三巷3-6幢之间的垃圾分类站建设在3幢和6幢两幢楼的楼梯门口处，很不合，去年反映及投诉，才与我小区业主商议，说因为年底正遇垃圾分类大检查，要我们配合他们等过了检查后于并21年初迁移本垃圾分类，但至今无人处理，打12345和12319电话忽悠一会说要等15个工作日，一会说要等20个工作日处理。但至今仍未收到相关部门的回复！请为市民作主，本来垃圾分类是好事，但建设在业主楼梯口就不合常理了。
